Date,Open,High,Low,Close,Volume,AdrActCnt,FeeTotNtv,HashRate,SplyCur,TxCnt,DXY_Close,TNX_Yield,FeeTotUSD,True_Market_Cap,Fee_to_MCap,Log_Return,Target_Next_Log_Return,Rolling_Volatility,log_True_Market_Cap,log_FeeTotUSD,log_AdrActCnt,log_HashRate,log_Fee_to_MCap,Split
2018-02-17,10207.5,11139.5,10149.400390625,11112.7001953125,8660880384,765638.0,47.8522047299848,21292223.8622346,16870911.08594919,172015.0,89.0999984741211,2.877000093460083,531767.2048490358,187481376919.9274,2.836373476583499e-06,0.08238283884948888,-0.05179217303128765,0.07342328775231666,25.956945354335623,13.183962968205718,13.548466058262333,16.87385253409797,2.836369454083856e-06,Train
2018-02-18,11123.400390625,11349.7998046875,10326.0,10551.7998046875,8744009728,730130.0,44.8561414699746,23149934.6690068,16872936.08594919,160325.0,89.0999984741211,2.877000093460083,473313.0248019129,178039843696.22333,2.6584668632348e-06,-0.05179217303128765,0.06187369895710683,0.07395718147346228,25.905273203185477,13.067514347405275,13.500979249079775,16.95750255961606,2.6584633295180313e-06,Train
2018-02-19,10552.599609375,11273.7998046875,10513.2001953125,11225.2998046875,7652089856,857787.0,52.0389936499951,23149934.6690068,16874961.08594907,191633.0,89.0999984741211,2.877000093460083,584153.305255424,189426497382.2133,3.083799327592248e-06,0.06187369895710683,0.01576773934263906,0.07215230205075024,25.96726690961957,13.277920448237838,13.662112261692178,16.95750255961606,3.0837945726928774e-06,Train
2018-02-20,11231.7998046875,11958.5,11231.7998046875,11403.7001953125,9926540288,703065.0,50.7371851099647,20835108.4972582,16876723.58594906,194005.0,89.72000122070312,2.8929998874664307,578591.6477481109,192457096053.3224,3.0063409435825934e-06,0.01576773934263906,-0.06459170224791023,0.06962644401702817,25.983139088193454,13.268353964475084,13.463206049743077,16.85215007827284,3.0063364245487163e-06,Train
2018-02-21,11372.2001953125,11418.5,10479.099609375,10690.400390625,9405339648,713740.0,40.8897928999831,25265138.8267234,16878836.08594893,208330.0,90.08000183105467,2.943000078201294,437128.2579905547,180441515886.52377,2.422548136125482e-06,-0.06459170224791023,-0.06626121098880938,0.06978472982700613,25.918672550512746,12.987984215217416,13.478275430415763,17.04493613109708,2.422545201760485e-06,Train
2018-02-22,10660.400390625,11039.099609375,9939.08984375,10005.0,8040079872,719848.0,36.9860549800038,22275181.569123,16880698.58592881,182712.0,89.75,2.9170000553131104,370045.4800749381,168891389352.21774,2.191026324635294e-06,-0.06626121098880938,0.02916567969339066,0.07080148709412738,25.85252167872181,12.821383898554803,13.486796746775235,16.91898372743225,2.1910239243406223e-06,Train
2018-02-23,9937.0703125,10487.2998046875,9734.5595703125,10301.099609375,7739500032,732287.0,78.10460371999,22125683.706243,16882548.58592879,180733.0,89.87999725341797,2.871000051498413,804563.3028703781,173908814643.76553,4.62635148493447e-06,0.02916567969339066,-0.048535445290413405,0.0705105726195094,25.881796945031056,13.598056171207842,13.503929158188146,16.912249695554237,4.626340783403445e-06,Train
2018-02-24,10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125,6917929984,690001.0,92.1518017399844,21677190.1176029,16884361.08591877,153121.0,89.87999725341797,2.871000051498413,904292.1098980268,165687422517.75974,5.457819888537993e-06,-0.048535445290413405,-0.01523197751850677,0.07098972339146775,25.83336885336075,13.714908823433843,13.444449775119965,16.891771165145794,5.4578049946932175e-06,Train
2018-02-25,9796.419921875,9923.2197265625,9407.0595703125,9664.73046875,5706939904,526879.0,41.1415458699944,25564134.5524835,16886498.58591876,143945.0,89.87999725341797,2.871000051498413,397621.95190121065,163203457393.83286,2.4363574047435346e-06,-0.01523197751850677,0.07011553986619887,0.07101423306682013,25.818263464269375,12.893259478208153,13.174728097610192,17.056700972213743,2.4363544368296535e-06,Train
2018-02-26,9669.4296875,10475.0,9501.73046875,10366.7001953125,7287690240,688379.0,46.9046019099932,21079198.6660828,16888261.08591856,191999.0,89.81999969482422,2.858999967575073,486245.9457813815,175075539497.88043,2.777349406867133e-06,0.07011553986619887,0.0340346060989737,0.07215216055375011,25.888483372013333,13.094471892725672,13.442096290021244,16.86379731441208,2.7773455500394102e-06,Train
2018-02-27,10393.900390625,10878.5,10246.099609375,10725.599609375,6966179840,699046.0,49.929180839985,23919658.0608032,16890261.08591844,215369.0,90.36000061035156,2.907999992370605,535520.4025137569,181158177705.3686,2.956092897913307e-06,0.0340346060989737,-0.03102947063646394,0.07222384557414319,25.922636396555177,13.190996135417219,13.457473257868246,16.990211233634223,2.956088528679307e-06,Train
2018-02-28,10687.2001953125,11089.7998046875,10393.099609375,10397.900390625,6936189952,817155.0,52.6046103599846,23172168.7464031,16892198.58589749,190181.0,90.61000061035156,2.868000030517578,546977.4986107597,175643398274.81857,3.114136392162814e-06,-0.03102947063646394,0.05182687604474616,0.07203931327569862,25.891721630413464,13.212164772790155,13.613585298087406,16.958462536668243,3.114131543250146e-06,Train
2018-03-01,10385.0,11052.2998046875,10352.7001953125,10951.0,7317279744,821011.0,51.7921593099827,24667147.3752033,16894261.08589657,236700.0,90.31999969482422,2.803999900817871,567175.9366036205,185009053151.65332,3.065665852247252e-06,0.05182687604474616,0.012288390831968733,0.06968083348123513,25.943670596787697,13.24842659153205,13.618293004649306,17.02098289103411,3.065661153103297e-06,Train
2018-03-02,10977.400390625,11189.0,10850.099609375,11086.400390625,7620590080,752300.0,41.3842913299883,23321666.6092831,16896211.08589546,192887.0,89.94000244140625,2.8570001125335693,458802.8235665211,187318161182.75388,2.4493237637481278e-06,0.012288390831968733,0.03573183173255637,0.06968530572557406,25.956074404769804,13.036377998044216,13.530891788804375,16.964893426721897,2.449320764159576e-06,Train
2018-03-03,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125,6690570240,934083.0,38.7617781299916,26909615.3184037,16898461.08589524,179832.0,89.94000244140625,2.8570001125335693,445361.20975082426,194158251639.0912,2.293805212969669e-06,0.03573183173255637,0.0019910549659772955,0.06666039616380783,25.991939393586325,13.006643184563295,13.747321648927173,17.10799426464543,2.2938025822025148e-06,Train
2018-03-04,11497.400390625,11512.599609375,11136.099609375,11512.599609375,6084149760,792569.0,32.2838815000022,22125683.706243,16900311.08589442,154847.0,89.94000244140625,2.8570001125335693,371671.40154603415,194566514805.7841,1.9102536832560106e-06,0.0019910549659772955,0.005258650235306609,0.0661224046915495,25.99403991998466,12.825768104257904,13.583036108908587,16.912249695554237,1.910251858723767e-06,Train
2018-03-05,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,6468539904,857168.0,45.5775757899888,24020983.5292903,16902173.5858937,205776.0,90.08000183105467,2.88100004196167,527482.9489884072,195613922260.4178,2.696551160025191e-06,0.005258650235306609,-0.07101737882303372,0.06589062501526274,25.999408769219762,13.175873715411408,13.6613903776719,16.99443836167331,2.6965475243376476e-06,Train
2018-03-06,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,6832169984,834323.0,37.2934472799955,25517998.1075581,16904123.58589279,208778.0,89.62000274658203,2.877000093460083,402019.6469013763,182224768446.73892,2.206174552055362e-06,-0.07101737882303372,-0.0785471416488412,0.06427659226956098,25.928506753519624,12.90425872673344,13.634377095107123,17.05489460849079,2.2061721184558643e-06,Train
2018-03-07,10803.900390625,10929.5,9692.1201171875,9965.5703125,8797910016,922143.0,34.5537600699843,25681575.018504,16906086.08589167,212833.0,89.63999938964844,2.882999897003174,344347.9255386835,168478789598.13138,2.0438651438560825e-06,-0.0785471416488412,-0.05895751127349285,0.05685076461885657,25.850075701065595,12.7494107407086,13.73445667255614,17.061284406339958,2.0438630551665656e-06,Train
2018-03-08,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,7186089984,903578.0,34.6060684299991,26499459.5732334,16908111.0858914,189879.0,90.12000274658205,2.865999937057495,325124.35084972857,158851868770.22202,2.046714044768453e-06,-0.05895751127349285,-0.006134788034011313,0.05523287408595363,25.79123796196933,12.69196608187295,13.714118822934077,17.09263493502223,2.0467119502521204e-06,Train
2018-03-09,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,8704190464,888997.0,35.4612884100025,23882228.9980992,16909936.0858902,202179.0,90.08999633789062,2.8940000534057617,331121.546666786,157897370396.08215,2.097068151522566e-06,-0.006134788034011313,-0.05182014795719041,0.05510572015280587,25.78521110447264,12.710243817462095,13.697850264774726,16.9886452256337,2.097065952678224e-06,Train
2018-03-10,9350.58984375,9531.3203125,8828.4697265625,8866.0,5386319872,803717.0,44.8131746399881,22900767.5324239,16911686.085889,149505.0,90.08999633789062,2.8940000534057617,397313.6063581345,149939008837.49188,2.649834819094704e-06,-0.05182014795719041,0.0773108269362234,0.054257667723731286,25.733494440611935,12.8924837051796,13.597003740366587,16.946681028329188,2.649831308288622e-06,Train
2018-03-11,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125,6296370176,889324.0,35.2370615300002,25027267.3747204,16913598.5858879,157234.0,90.08999633789062,2.8940000534057617,337522.7705537626,162009100840.6811,2.083356853425665e-06,0.0773108269362234,-0.039774699535065794,0.05513483675927836,25.810918348635937,12.729391218084963,13.698218026990798,17.035476523402078,2.0833546832407897e-06,Train
2018-03-12,9602.9296875,9937.5,8956.4296875,9205.1201171875,6457399808,828676.0,32.737691980001,26335882.6622875,16915611.0858879,185230.0,89.9000015258789,2.869999885559082,301354.38703539514,155710231901.22662,1.935353787325656e-06,-0.039774699535065794,-0.0011163614975213596,0.05561599209887308,25.77126262911998,12.616045535092526,13.62758573213799,17.086442965008697,1.9353519145309317e-06,Train
2018-03-13,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,5991139840,773506.0,61.7702299599863,25845151.9294498,16917586.0858879,199201.0,89.66000366210938,2.8480000495910645,567967.9748185839,155554659813.39432,3.651243720374091e-06,-0.0011163614975213596,-0.10603202002040293,0.05442131559363156,25.770263016860927,13.249822074413196,13.558689998728065,17.067633633772168,3.651237054599964e-06,Train
2018-03-14,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,6438230016,580666.0,36.7920910099955,23555075.1762074,16919386.0858879,193089.0,89.69999694824219,2.816999912261963,304263.5863462693,139920100976.8879,2.174552363970405e-06,-0.10603202002040293,0.0037476840392196608,0.055306125649687926,25.664337389339515,12.625652951676829,13.271932721779123,16.974851904082918,2.174549999634841e-06,Train
2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,6834429952,602746.0,36.0996260400045,23555075.1762074,16921186.0858876,201087.0,90.13999938964844,2.825999975204468,299657.9545017065,140460402681.75543,2.133398087862875e-06,0.0037476840392196608,0.00450614197866649,0.05491934825078829,25.668191454558805,12.610400288642596,13.309252818843142,16.974851904082918,2.1333958121724113e-06,Train
2018-03-16,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,5289379840,601517.0,29.724336150009,25517998.1075581,16923136.0858872,188256.0,90.2300033569336,2.8480000495910645,247851.90672535877,141111025171.1575,1.7564319047695404e-06,0.00450614197866649,-0.05186813420832641,0.05157336556200146,25.672812830046436,12.420590731140123,13.307211739136154,17.05489460849079,1.7564303622448286e-06,Train
2018-03-17,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,4426149888,452543.0,21.2328163300065,24372959.7309369,16924998.5858872,151432.0,90.2300033569336,2.8480000495910645,168097.6564584812,133993180821.2404,1.2545239647884724e-06,-0.05186813420832641,0.03802058543426426,0.050387734616008775,25.62105474621615,12.03230632685127,13.022640274963912,17.00898490902776,1.2545231778739414e-06,Train
2018-03-18,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,6639190016,535510.0,25.2423178600044,25426608.9713916,16926886.0858871,164511.0,90.2300033569336,2.8480000495910645,207584.73665073665,139201289277.13614,1.4912558477634194e-06,0.03802058543426426,0.048302106725166924,0.05103118224999794,25.659186846859413,12.243299721992203,13.190976710208918,17.051306820269406,1.4912547358425232e-06,Train
2018-03-19,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,6729110016,587514.0,31.0200564900029,26679206.959874,16928823.5858871,193494.0,89.9000015258789,2.845000028610229,267723.2626626531,146106757894.35822,1.8323811062608693e-06,0.048302106725166924,0.03224371887087316,0.04931665462439514,25.707603409906138,12.497712859180506,13.28365705658941,17.099395091909646,1.8323794274526608e-06,Train
2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,6361789952,567891.0,31.4568863800064,21859737.3155097,16930411.0858871,193222.0,90.37000274658205,2.878999948501587,280390.00444010325,150908706672.3128,1.8580107842879444e-06,0.03224371887087316,0.0017722101148143986,0.04915484937002303,25.73994089935469,12.543940352458572,13.249686538779155,16.900157069712822,1.8580090581880452e-06,Train
2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,6043129856,586910.0,31.3534767100065,26162835.2122636,16932311.0858871,199262.0,89.77999877929688,2.907000064849853,279963.98109034315,151193351362.9188,1.8516950551504624e-06,0.0017722101148143986,-0.022745729727735496,0.04750610996030373,25.741825327264173,12.542419806795301,13.282628468916364,17.079850496576462,1.85169334076529e-06,Train
2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,5530390016,577941.0,27.0233167300041,24613719.9694322,16934098.5858868,180421.0,89.86000061035156,2.8320000171661377,235872.20198915072,147808766853.53775,1.5957930440139195e-06,-0.022745729727735496,0.017168711059965366,0.04737227501435219,25.719185159361338,12.371049659914297,13.267228796598754,17.018814608395683,1.5957917707375544e-06,Train
2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,5954120192,619608.0,25.9931719600086,22892480.8107306,16935761.08588536,177341.0,89.44000244140625,2.8299999237060547,230809.4926456064,150383124838.10886,1.5348097926152187e-06,0.017168711059965366,-0.02410683537135471,0.04640040245430702,25.736452040299422,12.349352274652064,13.33684391291968,16.946319109412244,1.534808614795874e-06,Train
2018-03-24,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,5664600064,543804.0,22.0879642300034,26851330.8757442,16937711.08588536,159401.0,89.44000244140625,2.8299999237060547,191461.1270898104,146818114202.67264,1.3040701968526242e-06,-0.02410683537135471,-0.02008233931084544,0.04513956755477663,25.712460339272432,12.162445298277815,13.20634600569506,17.105825981999665,1.3040693465538244e-06,Train
2018-03-25,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,4569880064,454187.0,20.7481862900052,23236728.6424709,16939398.58588536,137632.0,89.44000244140625,2.8299999237060547,176272.03179223256,143913408349.85992,1.2248478707675894e-06,-0.02008233931084544,-0.03428971504220468,0.044756326702556144,25.692477624753668,12.079789388972403,13.026266488225318,16.96124475898177,1.2248471206420488e-06,Train
2018-03-26,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,5921039872,582295.0,27.0169179800017,25818587.3805233,16941273.58588535,187477.0,89.02999877929688,2.8429999351501465,221792.6970185096,139077697993.6522,1.5947394889195869e-06,-0.03428971504220468,-0.04692919680936608,0.044367997622550705,25.658298592285675,12.309502936084836,13.274734188490266,17.06660527033607,1.59473821732392e-06,Train
2018-03-27,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,5378250240,598612.0,26.9710762700054,26162835.2122636,16943173.58588535,185428.0,89.37000274658203,2.7860000133514404,211265.5203195608,132716557087.0261,1.5918550402194943e-06,-0.04692919680936608,0.01538459954530477,0.04497004477044752,25.611481541322938,12.260875744857895,13.302370591505378,17.079850496576462,1.5918537732196044e-06,Train
2018-03-28,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,4935289856,552755.0,24.7177586900046,23236728.6424709,16944861.08588535,181035.0,90.05999755859375,2.775000095367432,196616.91666169907,134787558279.49898,1.4587171039480448e-06,0.01538459954530477,-0.10442950860100436,0.042790900540318366,25.62696573354252,12.189017615104934,13.222671953477604,16.96124475898177,1.4587160400212847e-06,Train
2018-03-29,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,6361229824,559619.0,26.666857030004,26162835.2122636,16946761.08586535,189556.0,90.1500015258789,2.740999937057495,191086.70262827017,121435409222.8996,1.5735665886176808e-06,-0.10442950860100436,-0.03915922419318774,0.0453963106557398,25.522648347045685,12.16048777770394,13.235013260948964,17.079850496576462,1.5735653505630753e-06,Train
2018-03-30,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6289509888,571020.0,25.6654379800051,27884074.3709651,16948786.08586535,183947.0,90.1500015258789,2.740999937057495,176848.21421126282,116785949831.40788,1.5142935812617937e-06,-0.03915922419318774,0.01197496528897845,0.045528976139546096,25.483608607574055,12.083052751373899,13.255181265545056,17.143566308603173,1.5142924347204262e-06,Train
2018-03-31,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,4553269760,475498.0,20.1572426400027,22031861.2313799,16950386.08586535,149294.0,90.1500015258789,2.740999937057495,140567.13193668044,118204022239.68008,1.189190767566734e-06,0.01197496528897845,-0.018715563309412864,0.044109980304822785,25.4956779704484,11.853447575034126,13.07212005791595,16.908000246816457,1.1891900604799536e-06,Train
2018-04-01,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,4532100096,425276.0,18.0739767900056,28151789.8209148,16952411.08586535,133901.0,90.1500015258789,2.740999937057495,123702.45381245266,116026200195.1104,1.066159657081192e-06,-0.018715563309412864,0.03440450062348593,0.043809706846646895,25.477081866308968,11.725642478867538,12.960496000306064,17.153121527610498,1.066159088733389e-06,Train
2018-04-02,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,4333440000,485666.0,21.2542943400059,27227579.616214,16954361.08586515,167141.0,90.05000305175781,2.7320001125335693,150561.1660945044,120101299748.65292,1.2536181241135414e-06,0.03440450062348593,0.051223352843477454,0.043756217234910695,25.511601388202372,11.922131341634582,13.093278482850796,17.119741010765498,1.2536173383349975e-06,Train
2018-04-03,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,5499700224,605514.0,25.7169891300051,28449329.9836082,16956398.58586515,203600.0,90.1999969482422,2.7839999198913574,191748.6963061277,126428770741.7974,1.5166539639757449e-06,0.051223352843477454,-0.08422475580705478,0.045353038829091315,25.56294490939449,12.16394613542709,13.313834614583387,17.16363520274547,1.5166528138572846e-06,Train
2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,4936000000,565002.0,24.633346420007,25656757.7152785,16958236.08586475,183926.0,90.13999938964844,2.7880001068115234,168833.0111783404,116229034165.01886,1.4525889541389105e-06,-0.08422475580705478,-0.006201068910304803,0.04692540079426542,25.47882851388858,12.036671328871352,13.244586319848995,17.060317592543313,1.4525878991325974e-06,Train
2018-04-05,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,5639320064,534893.0,24.3870624400079,27227579.616214,16960186.08586455,181407.0,90.45999908447266,2.8320000171661377,166111.74943764854,115523802362.0738,1.4379006407443412e-06,-0.006201068910304803,-0.026050420941338085,0.04585454221261491,25.472742426742048,12.020422050257409,13.189823875406514,17.119741010765498,1.437899606966206e-06,Train
2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.31982421875,3766810112,631476.0,34.2843650699993,24085935.8143431,16961911.08586455,169899.0,90.11000061035156,2.775000095367432,227522.01157478924,112564666795.75871,2.021256030434605e-06,-0.026050420941338085,0.040569778635102284,0.04433427216786573,25.446793709418657,12.335006662037141,13.355816798890094,16.997138693463704,2.021253987699387e-06,Train
2018-04-07,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,3976610048,502038.0,27.3350410000043,31416438.0187084,16964161.08586455,155865.0,90.11000061035156,2.775000095367432,188914.9242336196,117240841388.25748,1.6113405703734635e-06,0.040569778635102284,0.0161371745154427,0.04454278980532863,25.487496129403212,12.14905734974398,13.126433084899242,17.262841849509176,1.6113392721656412e-06,Train
2018-04-08,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,3652499968,414992.0,21.1375823700071,28100258.450067,16966173.58586455,139770.0,90.11000061035156,2.775000095367432,148460.23294023567,119162259835.16196,1.2458662091974573e-06,0.0161371745154427,-0.03665561276645477,0.04479835693166048,25.50375192933273,11.908079145501903,12.9360169316007,17.15128936735982,1.2458654331067961e-06,Train
2018-04-09,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,4894060032,535496.0,22.1659777400028,25656757.7152785,16968011.08584445,174115.0,89.83999633789062,2.7860000133514404,150079.8500306399,114885821367.85312,1.3063391830580989e-06,-0.03665561276645477,0.009412414998555812,0.04438795837721137,25.46720461443786,11.918929428074225,13.19095056661335,17.060317592543313,1.3063383297978113e-06,Train
2018-04-10,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,4272750080,569509.0,23.2492304600089,28623865.7503788,16970061.08584425,188256.0,89.58999633789062,2.796999931335449,158902.90492981204,115986290729.72678,1.3700145416331166e-06,0.009412414998555812,0.019352815614150316,0.041471204447242296,25.47673783771277,11.976054926985672,13.252531620977722,17.169751429548576,1.3700136031640518e-06,Train
2018-04-11,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,4641889792,533732.0,22.3847017799989,28100258.450067,16972073.58584425,179955.0,89.56999969482422,2.789999961853028,155983.76117279107,118266836826.33788,1.3189137830906595e-06,0.019352815614150316,0.12412693581038274,0.04147386121202189,25.49620923750078,11.957513596670404,13.18765099290065,17.15128936735982,1.3189129133246408e-06,Train
2018-04-12,6955.3798828125,7899.22998046875,6806.509765625,7889.25,8906250240,629328.0,36.6644390699919,26878508.0826727,16973998.58584425,216526.0,89.75,2.8340001106262207,289254.9259329336,133912118343.37172,2.1600354733485616e-06,0.12412693581038274,0.0008501580097129826,0.048098368069052766,25.620449588493663,12.575067132081788,13.352409451402547,17.106837606406568,2.1600331404752977e-06,Train
2018-04-13,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7764460032,638968.0,35.6312716799955,28798401.5171494,16976061.08584425,213311.0,89.80000305175781,2.8289999961853027,281343.0945425307,134042298628.25536,2.098912786647969e-06,0.0008501580097129826,0.01136885881377853,0.04416211926947006,25.621421248499093,12.547333734922036,13.367611218880828,17.175830475413225,2.098910583933608e-06,Train
2018-04-14,7874.669921875,8140.7099609375,7846.0,7986.240234375,5191430144,502546.0,24.286991860004,25934796.2703183,16977773.58584425,165043.0,89.80000305175781,2.8289999961853027,193961.75156430207,135588578501.37843,1.4305168894615278e-06,0.01136885881377853,0.04203655981360764,0.04421548493827248,25.632890979571723,12.17542141736481,13.1274444468798,17.071096148899542,1.4305158662732182e-06,Train
2018-04-15,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,5244480000,590187.0,23.9083682000045,31109116.9538305,16979811.08584425,170677.0,89.80000305175781,2.8289999961853027,199135.4370636252,141426720282.68103,1.408046772672074e-06,0.04203655981360764,-0.03300812914143919,0.044910545630571674,25.675047542030807,12.201745482166196,13.288196409193459,17.25301151597527,1.4080457813751474e-06,Train
2018-04-16,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,5631309824,721332.0,25.3454955100068,26910340.4324546,16981573.58584425,194303.0,89.43000030517578,2.8320000171661377,204250.98232150963,136848896282.35004,1.4925292630792868e-06,-0.03300812914143919,-0.01962125912828721,0.04428766726951473,25.6421432072442,12.227109718043621,13.488856168173085,17.108021210562196,1.4925281492585945e-06,Train
2018-04-17,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,6900879872,614295.0,26.496317040007,30918263.4755861,16983598.58584425,204094.0,89.5199966430664,2.813999891281128,209376.27777861935,134205921895.5267,1.5601120637702517e-06,-0.01962125912828721,0.03253592757494634,0.04385611958874631,25.622641187906286,12.251893060444953,13.328232175654342,17.246857650599317,1.5601108467966917e-06,Train
2018-04-18,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,6529909760,588686.0,25.2445572700091,30536556.5190974,16985598.58584425,200441.0,89.62000274658203,2.867000102996826,206081.92173690663,138660573880.65277,1.486233007475394e-06,0.03253592757494634,0.015906496489625957,0.04333219588623698,25.655294869220782,12.236033899480594,13.285649912217748,17.234435131005053,1.486231903032212e-06,Train
2018-04-19,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,7063209984,657714.0,27.9884897000054,33971919.1274958,16987823.58584425,215282.0,89.94000244140625,2.9140000343322754,232145.1979773476,140902267746.84836,1.647561829128475e-06,0.015906496489625957,0.06437648463049019,0.042990191679389285,25.671332350454303,12.355122615874144,13.39652698578017,17.34104486275175,1.6475604718999752e-06,Train
2018-04-20,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8438110208,661833.0,29.4795850000087,26146926.5194772,16989536.08584415,210669.0,90.31999969482422,2.950999975204468,260771.39968371956,150286549321.5503,1.7351612693280882e-06,0.06437648463049019,0.005608362578138261,0.044685708494409955,25.735809637502072,12.471403274000714,13.402770048187772,17.07924224709713,1.7351597639375142e-06,Train
2018-04-21,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,7548550144,602722.0,27.9662946200067,30345703.0408531,16991523.58584415,191121.0,90.31999969482422,2.950999975204468,248776.413280706,151149458707.2263,1.645896819006023e-06,0.005608362578138261,-0.010523309510453865,0.044494323443929826,25.741534977009174,12.42431385309235,13.309213000349105,17.228165518197418,1.6458954645193397e-06,Train
2018-04-22,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,6629899776,502665.0,21.4043770800046,30536556.5190974,16993523.58583415,168980.0,90.31999969482422,2.950999975204468,188411.1722355488,149584810959.55215,1.2595608539860062e-06,-0.010523309510453865,0.014483697709083162,0.04442662470914649,25.731129366319813,12.146387247506306,13.127681212621102,17.234435131005053,1.2595600607398997e-06,Train
2018-04-23,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,6925190144,642298.0,28.9208729200034,29200582.1713869,16995436.08582415,227377.0,90.94000244140624,2.9730000495910645,258288.8421546352,151784198238.5125,1.701684662515146e-06,0.014483697709083162,0.08235319918742609,0.044271682751680135,25.745725600570694,12.461837652544627,13.372809206339799,17.18969923866192,1.7016832146514431e-06,Train
2018-04-24,8934.33984375,9732.6103515625,8927.830078125,9697.5,10678800384,776436.0,66.818996379977,30345703.0408531,16997423.58582415,253956.0,90.7699966430664,2.9830000400543213,647977.2173948269,164832515223.5297,3.93112497565243e-06,0.08235319918742609,-0.09193210663750347,0.046484895816456095,25.828195736080197,13.381612359637971,13.56247078498899,17.228165518197418,3.931117248800892e-06,Train
2018-04-25,9701.0302734375,9745.3203125,8799.83984375,8845.740234375,11083100160,701507.0,93.8910172400037,23474977.8240562,16998961.08582415,217684.0,91.16999816894533,3.0239999294281006,830535.5488462975,150368394019.44962,5.523338559690082e-06,-0.09193210663750347,0.04808821013231678,0.049248803123299455,25.736354080237728,13.629827215310737,13.460987582593624,16.97144568099456,5.523323306111827e-06,Train
2018-04-26,8867.3203125,9281.509765625,8727.08984375,9281.509765625,8970559488,661663.0,67.5356912899714,26910340.4324546,17000723.58582405,217258.0,91.55999755859376,2.990000009536743,626833.1782361048,157792381984.51718,3.972518637164692e-06,0.04808821013231678,-0.0322395933068439,0.04901589036627228,25.78454596780195,13.348437316114131,13.402513153200497,17.108021210562196,3.9725107467334275e-06,Train
2018-04-27,9290.6298828125,9375.4697265625,8987.0498046875,8987.0498046875,7566289920,674680.0,54.7089081099762,27882432.4329455,17002498.58582395,212647.0,91.54000091552734,2.9570000171661377,491671.681944428,152802301594.92862,3.217698142059571e-06,-0.0322395933068439,0.03942918286213941,0.04945913514591312,25.75241077636597,13.105568493476351,13.421995265555,17.143507422434567,3.217692965280009e-06,Train
2018-04-28,8939.26953125,9412.08984375,8931.990234375,9348.48046875,7805479936,541764.0,39.772943419989,25592018.8297845,17004098.58582395,194970.0,91.54000091552734,2.9570000171661377,371816.584746466,158962483518.2747,2.339020984808161e-06,0.03942918286213941,0.007523614187495628,0.04538294743678662,25.79193405861646,12.826158649402974,13.202587607063291,17.057791135454288,2.339018249302843e-06,Train
